x,y,z,cov_x,cov_y,cov_z
1.3406297677350665,0.28142519540786043,-0.4427037519333948,0.001,0.001,0.0013317942171298075
0.4398311687210824,0.0025141403919574866,-0.5849976300783287,0.003017701843285747,0.002585173998007658,0.0019372407182121295
1.7055739724486647,-0.3587273874906253,-0.2727819651135527,0.0025825997026087963,0.0037103774676729246,0.0013212323206436213
0.4739579890757556,-0.45628359400759205,-0.5892948443994489,0.005811583787461688,0.0057683661649450425,0.004522544030577584
