time_s,human_x,human_y,human_z
0.013873100280761719,1.3259466328342107,0.2825840235004522,-0.50637078760349907
0.04388093948364258,1.3260076083344154,0.28231788878232522,-0.50642862018704293
0.07386994361877441,1.3259256880746388,0.28251969138128602,-0.50644663238469678
0.10385012626647949,1.3259296952216524,0.28252173944413489,-0.50658261526932336
0.13388609886169434,1.3258832773599463,0.28237078069602917,-0.50633118681944089
0.16385912895202637,1.3259302432536639,0.28233468553679436,-0.50623596757795286
0.19388294219970703,1.3259330025433065,0.28254490436806173,-0.50625487755586174
0.22384214401245117,1.3259476900501148,0.28251189172998659,-0.50645503106372347
0.2538340091705322,1.3259101428557283,0.2825456137424891,-0.50649175474850883
0.283829927444458,1.3258440285720678,0.28235111890109998,-0.50647041036503104
0.3138401508331299,1.3259032418190935,0.2823631201928915,-0.50649064709749136
0.34383296966552734,1.3258802365990463,0.28242461606676428,-0.50646577604107934
0.37384700775146484,1.3258994958533725,0.28239001701519467,-0.50648061604254768
0.4038851261138916,1.3258835097660813,0.2823958781444279,-0.50648014288964283
0.43387699127197266,1.3258965598609525,0.28239352629347625,-0.50648776405061691
0.4638490676879883,1.3260322906188609,0.282450252820104,-0.5064514136465551
0.4938981533050537,1.3259236360899338,0.2825052393710123,-0.50654103849438059
0.5238730907440186,1.3259172360460441,0.28255544268884214,-0.50629734001367521
0.5538530349731445,1.3259075357693559,0.28239879664795009,-0.50648613205313808
0.5838639736175537,1.3259351090975127,0.28256246456066325,-0.50640487829302683
0.6138639450073242,1.3259134672167541,0.28253974729859666,-0.5064557431183665
0.6438989639282227,1.3259014905200148,0.28239718341435771,-0.50648271711616943
0.6738801002502441,1.3258974385791999,0.28245977940783296,-0.50647805512232957
0.7038490772247314,1.3258563159488732,0.28248101587962471,-0.50622108958700707
0.7338449954986572,1.3258396104984167,0.28254569002152258,-0.50638196926766299
0.7638499736785889,1.3258319669185581,0.28242959408838103,-0.50643141593297369
0.7938599586486816,1.3257449999145046,0.28255192371890142,-0.50644029312679506
0.8238389492034912,1.3257917265557684,0.28244242554105825,-0.50610775004940822
0.8537909984588623,1.3258466182565518,0.28239929003220471,-0.50650439222563592
0.8838541507720947,1.3258272801228501,0.28260075230326015,-0.506498276459867
0.913877010345459,1.3258349506776457,0.28241370078103345,-0.5064791862548137
0.9440879821777344,1.3258312358834208,0.28235330692692051,-0.50653057337550345
0.9738590717315674,1.3258371830616329,0.28232351060410144,-0.50651623697853476
1.0038211345672607,1.3258701431531883,0.28235792808031046,-0.50652692061625704
1.033858060836792,1.3257752627364403,0.2823064315038733,-0.50646434503079996
1.0638699531555176,1.3258746893991074,0.28240254998219344,-0.50655505393430011
1.0939490795135498,1.3257842436260703,0.28229431665617927,-0.50645740625597568
1.1239700317382812,1.3258969593433987,0.28241188096037645,-0.50646501951466005
1.153836965560913,1.3257933957233332,0.28229574839485805,-0.50650418281834142
1.183838129043579,1.3257928932255074,0.28241500703943906,-0.50677920759073092
1.2138359546661377,1.3258953317676128,0.28232692227039707,-0.50652177247712338
