x,y,z,cov_x,cov_y,cov_z
1.3943980646059002,0.24341449577882845,-0.43617408561963705,0.0012549432375781547,0.001102081564893204,0.00113710577588721
0.49160520008544306,-0.4177069232364391,-0.5716565582746588,0.0021943384723009116,0.0018383936821098738,0.0012950831464162977
0.45333487435553615,0.01756767060284787,-0.5733180212515447,0.002447106678992516,0.002507894734738484,0.0014668274384365071
1.717310778819039,-0.3638871571253263,-0.24053675899855853,0.0026099497026420386,0.004728367471229414,0.00117120785549927
