x,y,z,cov_x,cov_y,cov_z
1.4126334855230656,0.2715909887868149,-0.45583557289335086,0.0012998643245683964,0.0010866143395236146,0.0010556221891393157
0.487021462903615,-0.4367344623169289,-0.5637676548762758,0.002391686937342745,0.0014064095803084887,0.0011020985925853652
0.4337872278712943,0.03605783982191434,-0.5671175109905738,0.0033263356872527167,0.0024593442821197664,0.001539299008767535
1.7411723408666568,-0.384983295867742,-0.24042225368359407,0.0020373846219866234,0.0028874363512821216,0.0010210563990973242
