time_s,human_x,human_y,human_z
0.0043468475341796875,1.349905890274163,0.28911659133422507,-0.4935693929906127
0.03428792953491211,1.3499124013846759,0.28907465824031159,-0.49380240325805941
0.06428289413452148,1.3499346654644324,0.28908690778076307,-0.49371538758006489
0.09426307678222656,1.3499327745592204,0.2892847368591861,-0.49357863656158474
0.12432193756103516,1.3499628856216541,0.28933173450318805,-0.4936003228902483
0.15434789657592773,1.3500491892329609,0.28905209079903699,-0.49344260464410616
0.18449902534484863,1.3499329668538076,0.28929278220508431,-0.49355720475797077
0.21429204940795898,1.3500781067801468,0.28899285650621565,-0.49357873922982026
0.2443089485168457,1.3501690790918071,0.28887769222073989,-0.49361043255583303
0.27434301376342773,1.3499778512648706,0.28938965579105547,-0.49366979108601572
0.30434107780456543,1.3500559803143253,0.28950168985354696,-0.4935722334280413
0.33437299728393555,1.3502268572987377,0.28900678954542014,-0.49355790889536505
0.36429691314697266,1.3501017710316801,0.28936298746611155,-0.49393851448271864
0.3947000503540039,1.3501428772654298,0.28935242320703025,-0.49384907126118605
0.42427992820739746,1.3503157855559764,0.28901296893566997,-0.49361545290993425
0.4542980194091797,1.3502458108144562,0.28910327731173413,-0.49366042901554907
0.4843130111694336,1.350181396402764,0.28916860696157304,-0.493903861737302
0.5143358707427979,1.3502624461856336,0.28899202794517231,-0.49359156921919523
0.5443239212036133,1.3502639623171238,0.28888064504795913,-0.49355884641781428
0.5742900371551514,1.3502744464547018,0.2888561664610319,-0.49356169358576735
0.6043040752410889,1.3502683945691196,0.2889316585952264,-0.49350491079096542
0.6345839500427246,1.3501761188458012,0.28903787131669251,-0.49386551245013571
0.6643378734588623,1.3502336340864702,0.28884898486936061,-0.49357534903999006
0.6944530010223389,1.3501579478898482,0.28891470526315777,-0.49385375191380015
0.7243149280548096,1.3501804468590035,0.28889746628061697,-0.49363927727146806
0.7542760372161865,1.3501837902748044,0.28884401165201179,-0.49362073105177656
0.7842988967895508,1.3500975239007451,0.28892680040990049,-0.49354353567797887
0.8142728805541992,1.3499557432951352,0.2891695486491086,-0.49386261006309234
0.8444180488586426,1.3498817096203737,0.28939208187064308,-0.49340398674131442
0.874284029006958,1.349912110337578,0.28920193656471604,-0.4934659287452996
0.904289960861206,1.3499271559764034,0.28936368759651926,-0.4931764463241407
0.9342658519744873,1.3499857140377256,0.28942631424009685,-0.49338465741864751
0.964292049407959,1.3499030127522453,0.2894134112607985,-0.49325683928700004
0.9942939281463623,1.3500099104175269,0.28915893446927654,-0.4931619899122392
1.0242729187011719,1.3501290690755998,0.28892969940541818,-0.49329224717889275
1.0542809963226318,1.3502014472011761,0.28891781206011097,-0.49331913683180817
1.0842499732971191,1.3501650662606575,0.28903794334218613,-0.4932870983075221
1.1142878532409668,1.3502606073699237,0.28890455350302591,-0.493281104923739
1.144270896911621,1.3502461052056032,0.28898211862800111,-0.49321911741473612
1.1743278503417969,1.3500932695778636,0.28903295023274211,-0.49333303806407652
1.204352855682373,1.350078976396426,0.2890314407852968,-0.49335582104199521
1.2343239784240723,1.3501263431817221,0.28891565240557227,-0.49320311988471544
1.2644119262695312,1.3501637309878318,0.28892141789147135,-0.49323024424574574
1.2942960262298584,1.3502611575927304,0.28884859071318753,-0.49333807681379782
1.3251969814300537,1.3502714883276852,0.28891015415320093,-0.49337249809137157
1.3542890548706055,1.350288371908134,0.28892948369363836,-0.49336800406138592
1.3842918872833252,1.3504428126872892,0.28866682220374096,-0.49339911360469851
1.4143269062042236,1.350465948865804,0.28868044357823164,-0.49359339500526234
1.444300889968872,1.3509905749283841,0.28861640356903934,-0.49366927885168027
1.4742889404296875,1.3508710223747298,0.28867530277497883,-0.4936459109529539
1.504296064376831,1.3509144345960511,0.28867180187790853,-0.49360477725531693
1.5342638492584229,1.3503800579163472,0.28894351018248138,-0.4935260423249162
1.5642690658569336,1.3507799005539631,0.28877147027698635,-0.49357309933594151
1.594270944595337,1.3510273389112404,0.28873770902882401,-0.49360463503705226
1.6242609024047852,1.3503984914502127,0.2889500530954458,-0.49359741706061006
1.654339075088501,1.3503692302696628,0.28889518204501219,-0.49360522118984357
1.6843409538269043,1.3507561586845804,0.28881213457576338,-0.4936114553581058
1.7143449783325195,1.350885219994663,0.28893913812791333,-0.49354593051818685
1.7443249225616455,1.3502766289287083,0.28915840475424809,-0.49349585265657997
1.774280071258545,1.3500279256338581,0.28967977646802651,-0.49352620441368061
1.8042759895324707,1.3510316784165839,0.28906668338472785,-0.49318082350384229
1.8342859745025635,1.3506725611829424,0.2894209124357528,-0.49312429134553709
1.8642950057983398,1.3504909734509141,0.28954740803855622,-0.49304597900265001
1.894286870956421,1.3506577818862924,0.28950201326403419,-0.49299868781821787
1.9243650436401367,1.3509259672959142,0.28946961375560959,-0.49288748606349697
1.9543190002441406,1.350945549138826,0.28951854173546604,-0.49269349596315992
1.9842860698699951,1.3511840919580334,0.289334134963038,-0.49257632412771207
2.0142829418182373,1.3506426401266018,0.28956965295711046,-0.4925663116963403
2.044265031814575,1.3509087735663039,0.28932513322669368,-0.4921904760722714
2.074293851852417,1.3504068689976163,0.28971925606753052,-0.49199167189120147
2.1043128967285156,1.350874198252237,0.28940768350015578,-0.49171533468663808
2.1343119144439697,1.3502716771288175,0.2896997285713333,-0.49154547725361397
2.1643259525299072,1.3504588289542159,0.28934345110386128,-0.49132478941013491
2.1942999362945557,1.3495885799404201,0.28944624029646199,-0.4910049010495407
2.224285840988159,1.3495529826769546,0.28764390630706738,-0.48848198785417618
2.254276990890503,1.3490161615284313,0.28506845098718786,-0.4855991931067713
2.284266948699951,1.3471492853496043,0.27967601532717723,-0.48010987880471051
